Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G25343107,91581.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G25839104,1861654.96,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G27358103,7304370.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G31249108,58970.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G39342103,145804.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G45667105,7931.34,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G5480U104,372497.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G5480U120,1936032.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G637AM102,141171.52,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G6564A105,248618.37,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G6855A103,252584.38,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G68707101,6084063.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP G81477104,954570.96,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP H01301128,16549247.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP M2682V108,44756549.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP M4R82T106,62090.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP M81873107,1447379.01,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N00985106,1811320.64,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N07059210,18137680.23,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N20944109,2679683.49,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N22717107,220454.22,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N44445109,359082.57,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N5749R100,21806.95,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N6596X109,2789633.89,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N70544106,75823.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP N90064101,1734165.89,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP Y2188B108,64892.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP Y2573F102,2032126.85,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP Y8564M105,115332.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 00108J109,379244.67,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 00162Q106,247403.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 00162Q668,124159.52,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 00183L102,336325.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 00402L107,396761.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 005098108,825799.70,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 01626L105,49323.78,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 02155H200,6538599.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 022276109,25309.26,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 023111206,95981.58,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 02319V103,14967811.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 02772A109,86899.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 03071H100,624307.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 031100100,47411568.88,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 03212A105,272800.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 035128206,7059.47,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 03524A108,2707748.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 036752103,3822991.02,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 03748R747,23624544.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 03765K104,2955301.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 03835T200,62093.52,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 04010L103,321926.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 04271T100,107008.51,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 04746L104,119141.28,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 0556EL109,485871.47,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 05577W200,53564.94,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 056752108,77569737.19,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 05964H105,101762.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 06777U101,47995.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 08205P100,29325.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 08265T208,1098858.88,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 08653C106,640441.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 088606108,899109.48,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 09260D107,3336014.88,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 093671105,10286063.01,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 10552T107,223250.56,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 109199109,133112.46,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 11135E104,283701.46,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 115637209,1711096.55,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 124765108,1063693.88,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 12477X106,219990.63,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 12529R107,103550.94,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 135086106,534709.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 136635109,1521090.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 138006309,168677.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 139674105,243247.56,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 14365C103,578854.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 150185106,5123969.75,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 15101Q108,79007.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 15117B202,3151797.64,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 151290889,885550.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 16679L109,5280796.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 168615102,90034.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 16936R105,160075.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 169379203,29000.97,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 16945R104,254663.85,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 171484108,3060630.01,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 18453H106,98750.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 192010106,81369.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 194693107,110960.39,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 21871N101,239454.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 22576C101,14707.33,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 226718104,479.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 233051879,40032006.12,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 249906108,304555.27,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 25243Q205,167657.24,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 25459W458,44395.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 25459Y694,124314.88,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 25460G807,244524.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 25746U109,5481647.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 257651109,11003068.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 26142R104,826513.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 26152H301,72063.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 262077100,184.23,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 26818M108,834962.25,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 26853E102,72589.65,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 26884L109,2097694.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 270087109,75658.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 27627N105,780287.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 284902509,427736.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29082A107,173338.61,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29258Y103,257.04,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29273V100,11638269.72,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 292766102,507910.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29336T100,218898.66,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29446M102,10781648.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29446Y502,1061014.17,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 296056104,172181.34,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 30214U102,514638.30,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 30712A103,1756455.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 30744W107,133525.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 316092725,119034.79,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 31847R102,1892640.75,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 320817109,1436697.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33733E104,46844.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734H106,182424.96,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734K109,10006.45,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X101,24610.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X135,24131.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X150,38273.22,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X176,43407.13,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 337345102,1090537.49,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33735J101,1331.04,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33736M103,75552.26,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33736N101,59030.58,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33737J406,75296.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33737M508,40912.02,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33738D101,3729.51,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33738R837,451438.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33738R886,50846.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33739P301,227301.75,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33767E202,607393.71,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 343873105,262086.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 344419106,81553.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 34962G109,672305.26,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 349915108,393161.04,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 358029106,12596.42,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 360271100,3101397.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 36197T103,310177.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 36257Y109,7150532.39,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 363576109,4134952.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 36467J108,452177.18,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 371927104,2771.19,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 372460105,65434.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 37954Y715,3145740.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 37954Y848,14223.04,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 37954Y855,2702472.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38246G108,394641.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38500T101,87065.16,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38911N206,216115.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38942Q103,12674.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 400506101,2890923.33,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 40415F101,656370.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 404280406,2683716.89,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 410120109,1574280.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 413216300,1654.06,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 43289P106,113863.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 435763107,73517.28,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 443628102,671927.89,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 45113Y104,120116.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 45778Q107,11510496.27,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 458665304,366341.04,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V233,76510.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V241,41031.64,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V258,492812.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V266,131917.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V308,48993.39,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V530,709349.28,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V563,304815.72,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V597,239626.42,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V613,1246210.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V639,504490.86,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V738,55099.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V746,261438.48,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V837,24029.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138E198,32016.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138E594,43.06,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138G508,6429982.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138J601,192276.16,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46267X108,146391231.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46428Q109,9976983.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286509,219317.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286681,31856.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286780,9610631.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286822,5967496.70,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287101,124648.65,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287168,302569.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287184,124388828.85,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287291,6108280.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287309,47882.66,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287374,186911.55,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287408,42812.12,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287440,1338293.12,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287473,53209.66,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287507,569518.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287655,2634800.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287671,56446.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287689,101002.95,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287739,3305492.96,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287762,267925.21,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287770,154115.88,0.00,0
