Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SA7,2876199.65,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SK5,2732989.20,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810QD3,1903615.70,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PW2,1829379.00,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PT9,1665007.70,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RK6,1521709.80,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SH2,1367410.66,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810EW4,1301790.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PU6,1293430.50,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RM2,968307.10,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SJ8,910981.95,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RZ3,725786.04,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 91282CAE1,523369.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PX0,457570.15,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RE0,399133.48,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828WU0,71470533.45,71470533.45,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RR1,38231461.16,38231461.16,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828SA9,23711821.00,23711821.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828Y38,21924942.60,21924942.60,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SB5,16316890.62,16316890.62,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128285W6,15717099.06,15717099.06,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128287D6,15223685.40,11236569.63,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828ZZ6,13327342.30,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828H45,10851896.28,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828Z37,10376463.03,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RA8,8901652.08,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128283R9,7805325.84,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828X39,7402612.70,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PS1,6442032.17,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SG4,6119190.24,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RW0,6060962.16,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828XL9,5980000.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810FR4,5755621.20,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RL4,3685787.22,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810FH6,3584419.60,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PZ5,3251384.32,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828Q60,2973840.60,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828V49,2319135.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828ZJ2,2255517.84,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810RF7,2098637.23,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810PV4,2066099.52,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YL8,1556639.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128284H0,1223016.04,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912810SM1,625275.56,0.00,0.08
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828VM9,294617.50,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128282L3,50932.64,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828S50,48472.66,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828D56,301243004.20,202019277.86,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286M7,261959968.57,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828X47,220611500.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828Y20,144612420.00,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YJ3,125687441.30,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128282A7,105957000.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828P46,95881500.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128285M8,88956718.62,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 91282CAG6,65091932.49,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128283J7,53594500.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828WZ9,40970000.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828XW5,34142959.62,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YQ7,32703434.72,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YT1,25856969.00,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YW4,22820600.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828T26,20707600.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828TY6,19460617.95,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128284M9,17156754.60,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828Z29,15509400.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128284T4,13333840.00,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828B66,9644996.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286T2,8557372.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128284S6,8511120.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828X88,6209703.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828XB1,5574107.93,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828J27,5125764.42,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128284V9,4140187.50,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828L24,3723957.28,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828S27,2627638.00,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828D72,2246228.64,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828G38,2154920.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828Z94,2026712.24,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828B58,1966277.32,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828W71,1828981.44,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128282N9,1719168.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128285J5,1581764.44,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128282U3,1396900.70,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128285C0,1254452.32,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828L57,1130313.75,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128283D0,1077610.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286R6,1069720.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128282F6,1059899.11,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128285Z9,1058341.20,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828M80,1053338.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YH7,1048270.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YM6,1047860.00,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828YY0,848828.91,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828XT2,686221.14,0.00,0.03
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286B1,644526.40,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828U24,633033.06,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286V7,583837.80,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828F96,581803.32,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828F21,562185.30,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286A3,432462.82,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828R36,424864.00,0.00,0.045
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128286C9,362540.50,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828S92,185794.20,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828PX2,143519.67,0.00,0.01
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128283U2,87627.25,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912834DV7,107741295.00,86479135.36,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803BL6,107296249.73,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803CG6,33369480.00,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803DM2,25239315.84,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803CX9,21883700.00,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803DA8,21616627.20,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803FE8,6247172.13,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EP4,5894722.33,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EH2,5221935.25,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EJ8,2139411.84,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EA7,2075580.00,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EK5,1456777.35,0.00,0.11
