Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29336T100,205309.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 29446Y502,1090437.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 294821608,71357.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 30712A103,1713435.10,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 30744W107,7761639.27,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 316092725,81537.89,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 316092808,76384.21,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 32076V103,2319502.74,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33733E104,46907.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33733E302,126162.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734H106,182010.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734K109,2836.08,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X101,24655.59,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X135,23938.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X150,38282.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33734X176,43798.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 337345102,1098898.32,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33735J101,1326.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33736N101,58515.68,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33737J406,75296.90,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33737M508,41007.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33738D101,39447.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33738R837,453289.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33738R886,38015.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33739P301,227622.38,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 33767E202,654208.72,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 344419106,461788.47,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 34962G109,599470.02,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 349915108,441063.72,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 358029106,50869.44,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 36168Q104,3415861.48,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 36197T103,667968.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 36257Y109,21507460.22,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 371927104,2804.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 37954Y319,228863.03,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 37954Y715,12906032.50,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 37954Y855,2758113.57,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38059T106,75955.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38246G108,301866.52,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38500T101,107466.66,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38911N206,358940.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 38942Q103,11806.34,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 390320109,192180.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 400506101,3069373.68,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 40415F101,875737.86,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 404280406,16101692.64,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 43289P106,316240.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 435763107,71935.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 443628102,574005.96,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 450913108,1176292.80,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 456837103,160511.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46064A103,330980.32,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46090E103,129595867.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V233,76797.63,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V241,41041.52,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V258,490525.85,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V266,132333.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V308,48752.79,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V530,828227.22,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V563,304815.72,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V597,241406.39,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V613,1244336.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V639,514065.79,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V738,55156.76,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V746,264206.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V803,96278.26,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46137V837,24286.95,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138E198,32174.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138E594,42.42,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138G508,3796244.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138G706,3117099.61,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46138J601,192276.16,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46267X108,137597725.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46428Q109,3979420.06,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464285105,1057515.13,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286178,166716.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286400,44025878.75,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286681,31917.19,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464286707,56413.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287101,124810.35,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287168,470399.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287176,2014942.42,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287184,16882362.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287200,3972770.29,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287226,7931658.54,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287291,3334989.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287309,48012.88,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287374,186911.55,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287408,176183.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287440,3038980.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287457,389915.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287465,4141680.80,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287473,44626.05,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287499,853544.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287507,2528320.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287523,3752148.48,0.00,0
